,sym,date,time,price,size,cond,cancelled,exchTime,exchDate,exch
266,0005.HK,2019-09-04,09:31:15.578,56.75,1600,,0,09:31:15.000,2019-09-04,HKG
267,0005.HK,2019-09-04,09:31:15.578,56.75,400,,0,09:31:15.000,2019-09-04,HKG
268,0005.HK,2019-09-04,09:31:15.578,56.75,400,,0,09:31:15.000,2019-09-04,HKG
269,0005.HK,2019-09-04,09:31:15.602,55.95,1,D,0,09:31:15.000,2019-09-04,HKG
270,0005.HK,2019-09-04,09:31:16.914,55.95,1,D,0,09:31:16.000,2019-09-04,HKG
271,0005.HK,2019-09-04,09:31:17.046,56.7,1200,,0,09:31:17.000,2019-09-04,HKG
272,0005.HK,2019-09-04,09:31:17.046,56.7,400,,0,09:31:17.000,2019-09-04,HKG
273,0005.HK,2019-09-04,09:31:17.047,56.7,400,,0,09:31:17.000,2019-09-04,HKG
274,0005.HK,2019-09-04,09:31:17.047,56.7,4800,,0,09:31:17.000,2019-09-04,HKG
275,0005.HK,2019-09-04,09:31:18.226,55.95,1,D,0,09:31:18.000,2019-09-04,HKG
276,0005.HK,2019-09-04,09:31:20.083,56.7,1200,,0,09:31:20.000,2019-09-04,HKG
277,0005.HK,2019-09-04,09:31:21.363,56.7,4800,,0,09:31:21.000,2019-09-04,HKG
278,0005.HK,2019-09-04,09:31:24.278,56.75,400,,0,09:31:24.000,2019-09-04,HKG
279,0005.HK,2019-09-04,09:31:25.083,56.75,800,,0,09:31:25.000,2019-09-04,HKG
280,0005.HK,2019-09-04,09:31:25.549,56.75,400,,0,09:31:25.000,2019-09-04,HKG
281,0005.HK,2019-09-04,09:31:25.700,56.65,800,,0,09:31:25.000,2019-09-04,HKG
282,0005.HK,2019-09-04,09:31:25.700,56.65,1200,,0,09:31:25.000,2019-09-04,HKG
283,0005.HK,2019-09-04,09:31:28.860,56.65,800,,0,09:31:28.000,2019-09-04,HKG
284,0005.HK,2019-09-04,09:31:30.084,56.75,400,,0,09:31:30.000,2019-09-04,HKG
285,0005.HK,2019-09-04,09:31:30.607,56.75,400,,0,09:31:30.000,2019-09-04,HKG
286,0005.HK,2019-09-04,09:31:32.100,56.75,5200,,0,09:31:32.000,2019-09-04,HKG
287,0005.HK,2019-09-04,09:31:32.100,56.75,400,Y,0,09:31:32.000,2019-09-04,HKG
288,0005.HK,2019-09-04,09:31:32.100,56.75,400,,0,09:31:32.000,2019-09-04,HKG
289,0005.HK,2019-09-04,09:31:32.100,56.75,8800,Y,0,09:31:32.000,2019-09-04,HKG
290,0005.HK,2019-09-04,09:31:32.100,56.75,2400,Y,0,09:31:32.000,2019-09-04,HKG
291,0005.HK,2019-09-04,09:31:32.100,56.75,4000,,0,09:31:32.000,2019-09-04,HKG
292,0005.HK,2019-09-04,09:31:32.982,56.75,2800,Y,0,09:31:32.000,2019-09-04,HKG
293,0005.HK,2019-09-04,09:31:32.982,56.75,800,Y,0,09:31:32.000,2019-09-04,HKG
294,0005.HK,2019-09-04,09:31:32.982,56.75,400,Y,0,09:31:32.000,2019-09-04,HKG
295,0005.HK,2019-09-04,09:31:33.107,56.8,400,,0,09:31:33.000,2019-09-04,HKG
296,0005.HK,2019-09-04,09:31:35.083,56.8,2400,,0,09:31:35.000,2019-09-04,HKG
297,0005.HK,2019-09-04,09:31:35.243,56.75,4400,,0,09:31:35.000,2019-09-04,HKG
298,0005.HK,2019-09-04,09:31:35.243,56.75,2000,,0,09:31:35.000,2019-09-04,HKG
299,0005.HK,2019-09-04,09:31:35.243,56.75,3600,,0,09:31:35.000,2019-09-04,HKG
300,0005.HK,2019-09-04,09:31:35.243,56.75,4000,,0,09:31:35.000,2019-09-04,HKG
301,0005.HK,2019-09-04,09:31:35.251,56.75,3200,,0,09:31:35.000,2019-09-04,HKG
302,0005.HK,2019-09-04,09:31:35.258,56.75,800,,0,09:31:35.000,2019-09-04,HKG
303,0005.HK,2019-09-04,09:31:35.258,56.75,2800,,0,09:31:35.000,2019-09-04,HKG
304,0005.HK,2019-09-04,09:31:35.258,56.75,400,,0,09:31:35.000,2019-09-04,HKG
305,0005.HK,2019-09-04,09:31:35.258,56.75,1200,,0,09:31:35.000,2019-09-04,HKG
306,0005.HK,2019-09-04,09:31:35.258,56.75,400,,0,09:31:35.000,2019-09-04,HKG
307,0005.HK,2019-09-04,09:31:35.638,56.8,1200,,0,09:31:35.000,2019-09-04,HKG
308,0005.HK,2019-09-04,09:31:37.872,56.7,800,,0,09:31:37.000,2019-09-04,HKG
309,0005.HK,2019-09-04,09:31:38.472,56.0,14,D,0,09:31:38.000,2019-09-04,HKG
310,0005.HK,2019-09-04,09:31:39.478,56.7,400,,0,09:31:39.000,2019-09-04,HKG
311,0005.HK,2019-09-04,09:31:40.083,56.75,2400,,0,09:31:40.000,2019-09-04,HKG
312,0005.HK,2019-09-04,09:31:40.556,56.75,400,,0,09:31:40.000,2019-09-04,HKG
313,0005.HK,2019-09-04,09:31:44.878,55.95,1,D,0,09:31:44.000,2019-09-04,HKG
314,0005.HK,2019-09-04,09:31:45.145,56.75,400,,0,09:31:45.000,2019-09-04,HKG
315,0005.HK,2019-09-04,09:31:45.785,56.3,348,D,0,09:31:45.000,2019-09-04,HKG
316,0005.HK,2019-09-04,09:31:46.315,56.75,800,,0,09:31:46.000,2019-09-04,HKG
317,0005.HK,2019-09-04,09:31:46.315,56.75,2000,,0,09:31:46.000,2019-09-04,HKG
318,0005.HK,2019-09-04,09:31:46.315,56.75,1600,,0,09:31:46.000,2019-09-04,HKG
319,0005.HK,2019-09-04,09:31:46.640,55.95,1,D,0,09:31:46.000,2019-09-04,HKG
320,0005.HK,2019-09-04,09:31:48.080,55.95,1,D,0,09:31:48.000,2019-09-04,HKG
321,0005.HK,2019-09-04,09:31:48.240,56.8,800,,0,09:31:48.000,2019-09-04,HKG
322,0005.HK,2019-09-04,09:31:49.602,55.95,1,D,0,09:31:49.000,2019-09-04,HKG
323,0005.HK,2019-09-04,09:31:50.088,56.75,400,,0,09:31:50.000,2019-09-04,HKG
324,0005.HK,2019-09-04,09:31:50.089,56.75,800,,0,09:31:50.000,2019-09-04,HKG
325,0005.HK,2019-09-04,09:31:50.580,56.7,400,,0,09:31:50.000,2019-09-04,HKG
326,0005.HK,2019-09-04,09:31:51.236,55.95,1,D,0,09:31:51.000,2019-09-04,HKG
327,0005.HK,2019-09-04,09:31:52.520,55.95,1,D,0,09:31:52.000,2019-09-04,HKG
328,0005.HK,2019-09-04,09:31:54.951,56.0,1,D,0,09:31:54.000,2019-09-04,HKG
329,0005.HK,2019-09-04,09:31:55.082,56.75,400,,0,09:31:55.000,2019-09-04,HKG
330,0005.HK,2019-09-04,09:31:56.192,56.0,1,D,0,09:31:56.000,2019-09-04,HKG
331,0005.HK,2019-09-04,09:31:56.885,56.7,400,,0,09:31:56.000,2019-09-04,HKG
332,0005.HK,2019-09-04,09:31:57.909,56.0,1,D,0,09:31:57.000,2019-09-04,HKG
333,0005.HK,2019-09-04,09:31:59.419,56.0,1,D,0,09:31:59.000,2019-09-04,HKG
334,0005.HK,2019-09-04,09:32:00.399,56.7,1600,,0,09:32:00.000,2019-09-04,HKG
335,0005.HK,2019-09-04,09:32:01.249,56.7,2000,,0,09:32:01.000,2019-09-04,HKG
336,0005.HK,2019-09-04,09:32:06.250,56.7,25,D,0,09:32:06.000,2019-09-04,HKG
337,0005.HK,2019-09-04,09:32:07.254,56.75,2400,,0,09:32:07.000,2019-09-04,HKG
338,0005.HK,2019-09-04,09:32:07.254,56.75,2000,,0,09:32:07.000,2019-09-04,HKG
339,0005.HK,2019-09-04,09:32:07.254,56.75,4000,,0,09:32:07.000,2019-09-04,HKG
340,0005.HK,2019-09-04,09:32:07.254,56.75,800,,0,09:32:07.000,2019-09-04,HKG
341,0005.HK,2019-09-04,09:32:07.254,56.75,400,,0,09:32:07.000,2019-09-04,HKG
342,0005.HK,2019-09-04,09:32:07.256,56.75,24400,Y,0,09:32:07.000,2019-09-04,HKG
343,0005.HK,2019-09-04,09:32:07.256,56.75,4000,,0,09:32:07.000,2019-09-04,HKG
344,0005.HK,2019-09-04,09:32:08.262,56.8,400,,0,09:32:08.000,2019-09-04,HKG
345,0005.HK,2019-09-04,09:32:16.469,56.75,400,,0,09:32:16.000,2019-09-04,HKG
346,0005.HK,2019-09-04,09:32:20.909,56.7,20000,,0,09:32:20.000,2019-09-04,HKG
347,0005.HK,2019-09-04,09:32:25.228,56.75,1200,,0,09:32:25.000,2019-09-04,HKG
348,0005.HK,2019-09-04,09:32:25.487,56.75,28400,,0,09:32:25.000,2019-09-04,HKG
349,0005.HK,2019-09-04,09:32:25.487,56.75,2000,,0,09:32:25.000,2019-09-04,HKG
350,0005.HK,2019-09-04,09:32:25.487,56.75,2000,,0,09:32:25.000,2019-09-04,HKG
351,0005.HK,2019-09-04,09:32:25.487,56.75,400,,0,09:32:25.000,2019-09-04,HKG
352,0005.HK,2019-09-04,09:32:25.495,56.75,7600,,0,09:32:25.000,2019-09-04,HKG
353,0005.HK,2019-09-04,09:32:25.749,56.8,800,,0,09:32:25.000,2019-09-04,HKG
354,0005.HK,2019-09-04,09:32:25.749,56.8,400,,0,09:32:25.000,2019-09-04,HKG
355,0005.HK,2019-09-04,09:32:26.215,56.8,400,Y,0,09:32:26.000,2019-09-04,HKG
356,0005.HK,2019-09-04,09:32:26.888,56.75,1200,,0,09:32:26.000,2019-09-04,HKG
357,0005.HK,2019-09-04,09:32:27.295,56.8,400,Y,0,09:32:27.000,2019-09-04,HKG
358,0005.HK,2019-09-04,09:32:28.999,56.75,1200,,0,09:32:28.000,2019-09-04,HKG
359,0005.HK,2019-09-04,09:32:30.234,56.8,4800,,0,09:32:30.000,2019-09-04,HKG
360,0005.HK,2019-09-04,09:32:30.702,56.8,2400,,0,09:32:30.000,2019-09-04,HKG
361,0005.HK,2019-09-04,09:32:35.085,56.8,800,,0,09:32:35.000,2019-09-04,HKG
362,0005.HK,2019-09-04,09:32:35.189,56.75,10000,,0,09:32:35.000,2019-09-04,HKG
363,0005.HK,2019-09-04,09:32:35.671,56.8,400,,0,09:32:35.000,2019-09-04,HKG
364,0005.HK,2019-09-04,09:32:36.669,56.75,400,,0,09:32:36.000,2019-09-04,HKG
365,0005.HK,2019-09-04,09:32:36.786,56.75,800,,0,09:32:36.000,2019-09-04,HKG
366,0005.HK,2019-09-04,09:32:39.948,56.75,800,,0,09:32:39.000,2019-09-04,HKG
367,0005.HK,2019-09-04,09:32:40.089,56.8,1200,,0,09:32:40.000,2019-09-04,HKG
368,0005.HK,2019-09-04,09:32:40.669,56.8,400,,0,09:32:40.000,2019-09-04,HKG
369,0005.HK,2019-09-04,09:32:43.368,56.75,800,,0,09:32:43.000,2019-09-04,HKG
370,0005.HK,2019-09-04,09:32:43.368,56.75,800,,0,09:32:43.000,2019-09-04,HKG
371,0005.HK,2019-09-04,09:32:43.368,56.75,400,,0,09:32:43.000,2019-09-04,HKG
372,0005.HK,2019-09-04,09:32:43.848,56.75,2400,,0,09:32:43.000,2019-09-04,HKG
373,0005.HK,2019-09-04,09:32:46.217,56.8,400,,0,09:32:46.000,2019-09-04,HKG
374,0005.HK,2019-09-04,09:32:55.417,56.75,400,,0,09:32:55.000,2019-09-04,HKG
375,0005.HK,2019-09-04,09:32:55.466,56.8,400,,0,09:32:55.000,2019-09-04,HKG
376,0005.HK,2019-09-04,09:32:55.770,56.75,400,,0,09:32:55.000,2019-09-04,HKG
377,0005.HK,2019-09-04,09:32:59.689,56.75,400,,0,09:32:59.000,2019-09-04,HKG
378,0005.HK,2019-09-04,09:33:08.367,56.75,400,,0,09:33:08.000,2019-09-04,HKG
379,0005.HK,2019-09-04,09:33:13.171,56.75,800,,0,09:33:13.000,2019-09-04,HKG
380,0005.HK,2019-09-04,09:33:13.542,56.8,1200,,0,09:33:13.000,2019-09-04,HKG
381,0005.HK,2019-09-04,09:33:17.313,56.75,400,,0,09:33:17.000,2019-09-04,HKG
382,0005.HK,2019-09-04,09:33:19.487,56.8,7200,,0,09:33:19.000,2019-09-04,HKG
383,0005.HK,2019-09-04,09:33:19.490,56.75,800,,0,09:33:19.000,2019-09-04,HKG
384,0005.HK,2019-09-04,09:33:19.490,56.75,1200,,0,09:33:19.000,2019-09-04,HKG
385,0005.HK,2019-09-04,09:33:19.490,56.75,400,Y,0,09:33:19.000,2019-09-04,HKG
386,0005.HK,2019-09-04,09:33:19.807,56.75,400,,0,09:33:19.000,2019-09-04,HKG
387,0005.HK,2019-09-04,09:33:19.807,56.75,400,,0,09:33:19.000,2019-09-04,HKG
388,0005.HK,2019-09-04,09:33:19.807,56.75,2400,,0,09:33:19.000,2019-09-04,HKG
389,0005.HK,2019-09-04,09:33:19.807,56.75,1200,,0,09:33:19.000,2019-09-04,HKG
390,0005.HK,2019-09-04,09:33:19.807,56.75,800,,0,09:33:19.000,2019-09-04,HKG
391,0005.HK,2019-09-04,09:33:33.671,56.7,400,,0,09:33:33.000,2019-09-04,HKG
392,0005.HK,2019-09-04,09:33:33.671,56.7,400,,0,09:33:33.000,2019-09-04,HKG
393,0005.HK,2019-09-04,09:33:33.671,56.7,800,,0,09:33:33.000,2019-09-04,HKG
394,0005.HK,2019-09-04,09:33:33.671,56.7,800,,0,09:33:33.000,2019-09-04,HKG
395,0005.HK,2019-09-04,09:33:33.671,56.7,1200,,0,09:33:33.000,2019-09-04,HKG
396,0005.HK,2019-09-04,09:33:33.671,56.7,1200,,0,09:33:33.000,2019-09-04,HKG
397,0005.HK,2019-09-04,09:33:35.938,56.7,224,D,0,09:33:35.000,2019-09-04,HKG
398,0005.HK,2019-09-04,09:33:39.419,56.7,10000,,0,09:33:39.000,2019-09-04,HKG
399,0005.HK,2019-09-04,09:33:41.483,56.65,400,,0,09:33:41.000,2019-09-04,HKG
400,0005.HK,2019-09-04,09:33:41.483,56.65,4000,,0,09:33:41.000,2019-09-04,HKG
401,0005.HK,2019-09-04,09:33:41.483,56.65,400,,0,09:33:41.000,2019-09-04,HKG
402,0005.HK,2019-09-04,09:33:41.483,56.65,400,,0,09:33:41.000,2019-09-04,HKG
403,0005.HK,2019-09-04,09:33:41.483,56.65,1200,,0,09:33:41.000,2019-09-04,HKG
404,0005.HK,2019-09-04,09:33:41.484,56.65,1600,,0,09:33:41.000,2019-09-04,HKG
405,0005.HK,2019-09-04,09:33:41.494,56.65,1600,,0,09:33:41.000,2019-09-04,HKG
406,0005.HK,2019-09-04,09:33:41.499,56.65,5600,,0,09:33:41.000,2019-09-04,HKG
407,0005.HK,2019-09-04,09:33:46.628,56.7,400,,0,09:33:46.000,2019-09-04,HKG
408,0005.HK,2019-09-04,09:33:54.168,56.65,400,,0,09:33:54.000,2019-09-04,HKG
409,0005.HK,2019-09-04,09:33:54.944,56.65,400,,0,09:33:54.000,2019-09-04,HKG
410,0005.HK,2019-09-04,09:33:56.892,56.65,400,,0,09:33:56.000,2019-09-04,HKG
411,0005.HK,2019-09-04,09:33:56.892,56.65,400,,0,09:33:56.000,2019-09-04,HKG
412,0005.HK,2019-09-04,09:33:56.892,56.65,1200,,0,09:33:56.000,2019-09-04,HKG
413,0005.HK,2019-09-04,09:33:59.768,56.7,1200,,0,09:33:59.000,2019-09-04,HKG
414,0005.HK,2019-09-04,09:34:03.524,56.65,800,,0,09:34:03.000,2019-09-04,HKG
415,0005.HK,2019-09-04,09:34:03.524,56.65,1200,,0,09:34:03.000,2019-09-04,HKG
416,0005.HK,2019-09-04,09:34:03.524,56.65,800,,0,09:34:03.000,2019-09-04,HKG
417,0005.HK,2019-09-04,09:34:03.524,56.65,400,,0,09:34:03.000,2019-09-04,HKG
418,0005.HK,2019-09-04,09:34:03.594,56.65,400,,0,09:34:03.000,2019-09-04,HKG
419,0005.HK,2019-09-04,09:34:04.272,56.65,169,D,0,09:34:04.000,2019-09-04,HKG
420,0005.HK,2019-09-04,09:34:04.416,56.7,1200,,0,09:34:04.000,2019-09-04,HKG
421,0005.HK,2019-09-04,09:34:15.248,56.65,2000,,0,09:34:15.000,2019-09-04,HKG
422,0005.HK,2019-09-04,09:34:16.304,56.6,1,D,0,09:34:16.000,2019-09-04,HKG
423,0005.HK,2019-09-04,09:34:17.108,56.65,4800,,0,09:34:17.000,2019-09-04,HKG
424,0005.HK,2019-09-04,09:34:17.110,56.65,2000,,0,09:34:17.000,2019-09-04,HKG
425,0005.HK,2019-09-04,09:34:17.110,56.65,1600,Y,0,09:34:17.000,2019-09-04,HKG
426,0005.HK,2019-09-04,09:34:17.111,56.65,4800,Y,0,09:34:17.000,2019-09-04,HKG
427,0005.HK,2019-09-04,09:34:27.609,56.65,400,,0,09:34:27.000,2019-09-04,HKG
428,0005.HK,2019-09-04,09:34:27.925,56.6,400,,0,09:34:27.000,2019-09-04,HKG
429,0005.HK,2019-09-04,09:34:28.633,56.65,1600,,0,09:34:28.000,2019-09-04,HKG
430,0005.HK,2019-09-04,09:34:28.633,56.65,2400,Y,0,09:34:28.000,2019-09-04,HKG
431,0005.HK,2019-09-04,09:34:28.639,56.65,6800,Y,0,09:34:28.000,2019-09-04,HKG
432,0005.HK,2019-09-04,09:34:35.050,56.1,200,D,0,09:34:35.000,2019-09-04,HKG
433,0005.HK,2019-09-04,09:34:39.263,56.6,400,,0,09:34:39.000,2019-09-04,HKG
434,0005.HK,2019-09-04,09:34:39.263,56.6,1200,,0,09:34:39.000,2019-09-04,HKG
435,0005.HK,2019-09-04,09:34:39.263,56.6,400,,0,09:34:39.000,2019-09-04,HKG
436,0005.HK,2019-09-04,09:34:39.701,56.6,1200,,0,09:34:39.000,2019-09-04,HKG
437,0005.HK,2019-09-04,09:34:50.192,56.65,10000,,0,09:34:50.000,2019-09-04,HKG
438,0005.HK,2019-09-04,09:34:50.695,56.6,400,,0,09:34:50.000,2019-09-04,HKG
439,0005.HK,2019-09-04,09:34:50.695,56.6,400,,0,09:34:50.000,2019-09-04,HKG
440,0005.HK,2019-09-04,09:34:50.695,56.6,800,,0,09:34:50.000,2019-09-04,HKG
441,0005.HK,2019-09-04,09:34:50.695,56.6,800,,0,09:34:50.000,2019-09-04,HKG
442,0005.HK,2019-09-04,09:34:50.695,56.6,4000,,0,09:34:50.000,2019-09-04,HKG
443,0005.HK,2019-09-04,09:34:51.207,56.65,400,,0,09:34:51.000,2019-09-04,HKG
444,0005.HK,2019-09-04,09:34:53.790,56.6,4000,,0,09:34:53.000,2019-09-04,HKG
445,0005.HK,2019-09-04,09:34:58.488,56.6,9600,,0,09:34:58.000,2019-09-04,HKG
446,0005.HK,2019-09-04,09:34:58.488,56.6,400,,0,09:34:58.000,2019-09-04,HKG
447,0005.HK,2019-09-04,09:35:02.115,56.65,1200,,0,09:35:02.000,2019-09-04,HKG
448,0005.HK,2019-09-04,09:35:02.115,56.65,6400,Y,0,09:35:02.000,2019-09-04,HKG
449,0005.HK,2019-09-04,09:35:02.116,56.65,400,Y,0,09:35:02.000,2019-09-04,HKG
450,0005.HK,2019-09-04,09:35:02.116,56.65,2000,,0,09:35:02.000,2019-09-04,HKG
451,0005.HK,2019-09-04,09:35:02.116,56.65,800,Y,0,09:35:02.000,2019-09-04,HKG
452,0005.HK,2019-09-04,09:35:06.437,56.6,400,,0,09:35:06.000,2019-09-04,HKG
453,0005.HK,2019-09-04,09:35:10.850,56.6,190,D,0,09:35:10.000,2019-09-04,HKG
454,0005.HK,2019-09-04,09:35:17.118,56.65,4000,Y,0,09:35:17.000,2019-09-04,HKG
455,0005.HK,2019-09-04,09:35:17.119,56.65,800,Y,0,09:35:17.000,2019-09-04,HKG
456,0005.HK,2019-09-04,09:35:17.119,56.65,400,Y,0,09:35:17.000,2019-09-04,HKG
457,0005.HK,2019-09-04,09:35:17.121,56.65,800,,0,09:35:17.000,2019-09-04,HKG
458,0005.HK,2019-09-04,09:35:17.128,56.65,1200,Y,0,09:35:17.000,2019-09-04,HKG
459,0005.HK,2019-09-04,09:35:17.138,56.65,8400,Y,0,09:35:17.000,2019-09-04,HKG
460,0005.HK,2019-09-04,09:35:17.138,56.65,800,,0,09:35:17.000,2019-09-04,HKG
461,0005.HK,2019-09-04,09:35:17.138,56.65,2400,,0,09:35:17.000,2019-09-04,HKG
462,0005.HK,2019-09-04,09:35:18.126,56.7,400,,0,09:35:18.000,2019-09-04,HKG
463,0005.HK,2019-09-04,09:35:20.691,56.6,400,,0,09:35:20.000,2019-09-04,HKG
464,0005.HK,2019-09-04,09:35:21.685,56.6,400,,0,09:35:21.000,2019-09-04,HKG
465,0005.HK,2019-09-04,09:35:24.786,56.6,400,,0,09:35:24.000,2019-09-04,HKG
466,0005.HK,2019-09-04,09:35:24.786,56.6,800,,0,09:35:24.000,2019-09-04,HKG
467,0005.HK,2019-09-04,09:35:24.786,56.6,400,,0,09:35:24.000,2019-09-04,HKG
468,0005.HK,2019-09-04,09:35:24.786,56.6,400,,0,09:35:24.000,2019-09-04,HKG
469,0005.HK,2019-09-04,09:35:39.804,56.65,400,,0,09:35:39.000,2019-09-04,HKG
470,0005.HK,2019-09-04,09:35:40.399,56.65,1200,,0,09:35:40.000,2019-09-04,HKG
471,0005.HK,2019-09-04,09:35:40.399,56.65,6000,,0,09:35:40.000,2019-09-04,HKG
472,0005.HK,2019-09-04,09:35:40.399,56.65,400,,0,09:35:40.000,2019-09-04,HKG
473,0005.HK,2019-09-04,09:35:40.399,56.65,400,,0,09:35:40.000,2019-09-04,HKG
474,0005.HK,2019-09-04,09:35:40.400,56.65,400,,0,09:35:40.000,2019-09-04,HKG
475,0005.HK,2019-09-04,09:35:40.400,56.65,8800,,0,09:35:40.000,2019-09-04,HKG
476,0005.HK,2019-09-04,09:35:40.400,56.65,32000,,0,09:35:40.000,2019-09-04,HKG
477,0005.HK,2019-09-04,09:35:40.400,56.65,800,,0,09:35:40.000,2019-09-04,HKG
478,0005.HK,2019-09-04,09:35:40.756,56.7,400,,0,09:35:40.000,2019-09-04,HKG
479,0005.HK,2019-09-04,09:35:55.063,56.65,400,,0,09:35:55.000,2019-09-04,HKG
480,0005.HK,2019-09-04,09:35:55.063,56.65,1200,,0,09:35:55.000,2019-09-04,HKG
481,0005.HK,2019-09-04,09:35:55.063,56.65,400,,0,09:35:55.000,2019-09-04,HKG
482,0005.HK,2019-09-04,09:35:55.063,56.65,2000,,0,09:35:55.000,2019-09-04,HKG
483,0005.HK,2019-09-04,09:35:58.059,56.7,1200,,0,09:35:58.000,2019-09-04,HKG
484,0005.HK,2019-09-04,09:36:08.504,56.65,400,,0,09:36:08.000,2019-09-04,HKG
485,0005.HK,2019-09-04,09:36:09.218,56.7,400,,0,09:36:09.000,2019-09-04,HKG
486,0005.HK,2019-09-04,09:36:12.157,56.65,800,,0,09:36:12.000,2019-09-04,HKG
487,0005.HK,2019-09-04,09:36:13.401,56.65,400,,0,09:36:13.000,2019-09-04,HKG
488,0005.HK,2019-09-04,09:36:13.401,56.65,4800,,0,09:36:13.000,2019-09-04,HKG
489,0005.HK,2019-09-04,09:36:13.401,56.65,400,,0,09:36:13.000,2019-09-04,HKG
490,0005.HK,2019-09-04,09:36:13.401,56.65,400,,0,09:36:13.000,2019-09-04,HKG
491,0005.HK,2019-09-04,09:36:16.161,56.7,4000,,0,09:36:16.000,2019-09-04,HKG
492,0005.HK,2019-09-04,09:36:16.891,56.65,1200,,0,09:36:16.000,2019-09-04,HKG
493,0005.HK,2019-09-04,09:36:23.056,56.2,228,D,0,09:36:23.000,2019-09-04,HKG
494,0005.HK,2019-09-04,09:36:26.214,56.7,400,,0,09:36:26.000,2019-09-04,HKG
495,0005.HK,2019-09-04,09:36:28.184,56.65,400,,0,09:36:28.000,2019-09-04,HKG
496,0005.HK,2019-09-04,09:36:35.779,56.65,2000,,0,09:36:35.000,2019-09-04,HKG
497,0005.HK,2019-09-04,09:36:38.390,56.65,9600,,0,09:36:38.000,2019-09-04,HKG
498,0005.HK,2019-09-04,09:36:38.390,56.65,800,,0,09:36:38.000,2019-09-04,HKG
499,0005.HK,2019-09-04,09:36:38.390,56.65,400,,0,09:36:38.000,2019-09-04,HKG
500,0005.HK,2019-09-04,09:36:38.390,56.65,400,,0,09:36:38.000,2019-09-04,HKG
501,0005.HK,2019-09-04,09:36:38.390,56.65,400,,0,09:36:38.000,2019-09-04,HKG
502,0005.HK,2019-09-04,09:36:38.390,56.65,1200,,0,09:36:38.000,2019-09-04,HKG
503,0005.HK,2019-09-04,09:36:38.391,56.65,1600,,0,09:36:38.000,2019-09-04,HKG
504,0005.HK,2019-09-04,09:36:38.391,56.65,400,,0,09:36:38.000,2019-09-04,HKG
505,0005.HK,2019-09-04,09:36:38.391,56.65,400,,0,09:36:38.000,2019-09-04,HKG
506,0005.HK,2019-09-04,09:36:38.392,56.65,7200,,0,09:36:38.000,2019-09-04,HKG
507,0005.HK,2019-09-04,09:36:38.392,56.65,400,,0,09:36:38.000,2019-09-04,HKG
508,0005.HK,2019-09-04,09:36:38.406,56.65,2800,,0,09:36:38.000,2019-09-04,HKG
509,0005.HK,2019-09-04,09:36:38.580,56.65,1600,,0,09:36:38.000,2019-09-04,HKG
510,0005.HK,2019-09-04,09:36:38.580,56.65,800,,0,09:36:38.000,2019-09-04,HKG
511,0005.HK,2019-09-04,09:36:39.662,56.65,400,,0,09:36:39.000,2019-09-04,HKG
512,0005.HK,2019-09-04,09:36:43.602,56.6,400,,0,09:36:43.000,2019-09-04,HKG
513,0005.HK,2019-09-04,09:36:43.602,56.6,4000,,0,09:36:43.000,2019-09-04,HKG
514,0005.HK,2019-09-04,09:36:43.602,56.6,4000,,0,09:36:43.000,2019-09-04,HKG
515,0005.HK,2019-09-04,09:36:43.602,56.6,800,,0,09:36:43.000,2019-09-04,HKG
516,0005.HK,2019-09-04,09:36:43.602,56.6,1600,,0,09:36:43.000,2019-09-04,HKG
517,0005.HK,2019-09-04,09:36:43.602,56.6,400,,0,09:36:43.000,2019-09-04,HKG
518,0005.HK,2019-09-04,09:36:43.603,56.6,400,,0,09:36:43.000,2019-09-04,HKG
519,0005.HK,2019-09-04,09:36:43.603,56.6,2400,,0,09:36:43.000,2019-09-04,HKG
520,0005.HK,2019-09-04,09:36:43.603,56.6,1600,,0,09:36:43.000,2019-09-04,HKG
521,0005.HK,2019-09-04,09:36:43.664,56.6,400,,0,09:36:43.000,2019-09-04,HKG
522,0005.HK,2019-09-04,09:36:48.491,56.55,800,,0,09:36:48.000,2019-09-04,HKG
523,0005.HK,2019-09-04,09:36:51.287,56.6,800,,0,09:36:51.000,2019-09-04,HKG
524,0005.HK,2019-09-04,09:36:52.954,56.6,6000,,0,09:36:52.000,2019-09-04,HKG
525,0005.HK,2019-09-04,09:36:52.954,56.6,4000,,0,09:36:52.000,2019-09-04,HKG
526,0005.HK,2019-09-04,09:36:55.327,56.6,1200,,0,09:36:55.000,2019-09-04,HKG
527,0005.HK,2019-09-04,09:37:09.435,56.55,400,,0,09:37:09.000,2019-09-04,HKG
528,0005.HK,2019-09-04,09:37:09.435,56.55,400,,0,09:37:09.000,2019-09-04,HKG
529,0005.HK,2019-09-04,09:37:17.134,56.6,8400,Y,0,09:37:17.000,2019-09-04,HKG
530,0005.HK,2019-09-04,09:37:17.134,56.6,2800,Y,0,09:37:17.000,2019-09-04,HKG
531,0005.HK,2019-09-04,09:37:18.503,56.55,400,,0,09:37:18.000,2019-09-04,HKG
532,0005.HK,2019-09-04,09:37:18.503,56.55,400,,0,09:37:18.000,2019-09-04,HKG
533,0005.HK,2019-09-04,09:37:23.674,56.6,800,,0,09:37:23.000,2019-09-04,HKG
534,0005.HK,2019-09-04,09:37:25.885,56.55,400,,0,09:37:25.000,2019-09-04,HKG
535,0005.HK,2019-09-04,09:37:27.272,56.6,400,,0,09:37:27.000,2019-09-04,HKG
